"Date","Div","Res","Odds","OddsDraw","OddsOpp","Season","Team","Res_1_0","Odds_Intervall","Country"
"2012-10-20","D1","Win",2.18,3.38,3.28,2012,"Werder Bremen",1,"(2,2.5]","DE"
"2012-10-27","D1","Draw",2.59,3.34,2.67,2012,"Werder Bremen",0,"(2.5,3]","DE"
"2012-11-04","D1","Win",2.04,3.48,3.51,2012,"Werder Bremen",1,"(2,2.5]","DE"
"2012-11-10","D1","Lost",6.44,4.36,1.48,2012,"Werder Bremen",0,"(5,10]","DE"
"2012-11-18","D1","Win",1.54,4.07,6,2012,"Werder Bremen",1,"(1.5,2]","DE"
"2012-11-24","D1","Draw",3.04,3.47,2.25,2012,"Werder Bremen",0,"(3,3.5]","DE"
"2012-11-28","D1","Lost",2.59,3.4,2.62,2012,"Werder Bremen",0,"(2.5,3]","DE"
"2012-12-02","D1","Win",2.66,3.32,2.55,2012,"Werder Bremen",1,"(2.5,3]","DE"
"2012-12-08","D1","Lost",2.8,3.49,2.39,2012,"Werder Bremen",0,"(2.5,3]","DE"
"2012-12-16","D1","Draw",1.86,3.6,4.08,2012,"Werder Bremen",0,"(1.5,2]","DE"
"2013-01-19","D1","Lost",4.86,3.84,1.68,2012,"Werder Bremen",0,"(4,5]","DE"
"2013-01-27","D1","Lost",2.87,3.35,2.39,2012,"Werder Bremen",0,"(2.5,3]","DE"
"2013-02-01","D1","Win",1.88,3.8,3.86,2012,"Werder Bremen",1,"(1.5,2]","DE"
"2013-02-09","D1","Win",2.88,3.43,2.37,2012,"Werder Bremen",1,"(2.5,3]","DE"
"2013-02-16","D1","Lost",2,3.5,3.68,2012,"Werder Bremen",0,"(1.5,2]","DE"
"2013-02-23","D1","Lost",14.16,6.65,1.19,2012,"Werder Bremen",0,"(10,100]","DE"
"2013-03-02","D1","Lost",1.8,3.65,4.31,2012,"Werder Bremen",0,"(1.5,2]","DE"
"2013-03-09","D1","Draw",3.06,3.38,2.26,2012,"Werder Bremen",0,"(3,3.5]","DE"
"2013-03-16","D1","Draw",1.51,4.19,6.24,2012,"Werder Bremen",0,"(1.5,2]","DE"
"2013-03-30","D1","Draw",3.36,3.4,2.14,2012,"Werder Bremen",0,"(3,3.5]","DE"
"2013-04-06","D1","Lost",2.6,3.46,2.59,2012,"Werder Bremen",0,"(2.5,3]","DE"
"2013-04-13","D1","Draw",2.48,3.34,2.79,2012,"Werder Bremen",0,"(2,2.5]","DE"
"2013-04-20","D1","Lost",2.09,3.48,3.38,2012,"Werder Bremen",0,"(2,2.5]","DE"
"2013-04-27","D1","Lost",6.89,4.6,1.43,2012,"Werder Bremen",0,"(5,10]","DE"
"2013-05-04","D1","Draw",2.06,3.54,3.39,2012,"Werder Bremen",0,"(2,2.5]","DE"
"2013-05-11","D1","Draw",2.17,3.5,3.14,2012,"Werder Bremen",0,"(2,2.5]","DE"
"2013-05-18","D1","Lost",2.73,3.5,2.45,2012,"Werder Bremen",0,"(2.5,3]","DE"
"2013-08-10","D1","Win",2.44,3.34,2.83,2013,"Werder Bremen",1,"(2,2.5]","DE"
"2013-08-17","D1","Win",1.9,3.47,4.04,2013,"Werder Bremen",1,"(1.5,2]","DE"
"2013-08-23","D1","Lost",12.22,6.29,1.22,2013,"Werder Bremen",0,"(10,100]","DE"
"2013-08-31","D1","Lost",4.38,3.66,1.78,2013,"Werder Bremen",0,"(4,5]","DE"
"2013-09-14","D1","Lost",2.43,3.34,2.84,2013,"Werder Bremen",0,"(2,2.5]","DE"
"2013-09-21","D1","Win",3.64,3.53,1.97,2013,"Werder Bremen",1,"(3.5,4]","DE"
"2013-09-29","D1","Draw",2.06,3.37,3.57,2013,"Werder Bremen",0,"(2,2.5]","DE"
"2013-10-05","D1","Draw",4.42,3.74,1.76,2013,"Werder Bremen",0,"(4,5]","DE"
"2013-10-19","D1","Draw",2,3.44,3.7,2013,"Werder Bremen",0,"(1.5,2]","DE"
"2013-10-26","D1","Lost",5.11,3.75,1.66,2013,"Werder Bremen",0,"(5,10]","DE"
"2013-11-03","D1","Win",2.23,3.36,3.16,2013,"Werder Bremen",1,"(2,2.5]","DE"
"2013-11-09","D1","Lost",5.32,3.99,1.6,2013,"Werder Bremen",0,"(5,10]","DE"
"2013-11-24","D1","Lost",2.39,3.34,2.91,2013,"Werder Bremen",0,"(2,2.5]","DE"
"2013-11-30","D1","Draw",4.24,3.71,1.8,2013,"Werder Bremen",0,"(4,5]","DE"
"2013-12-07","D1","Lost",11.15,6.22,1.24,2013,"Werder Bremen",0,"(10,100]","DE"
"2013-12-13","D1","Lost",5.36,4.01,1.62,2013,"Werder Bremen",0,"(5,10]","DE"
"2013-12-21","D1","Win",4.43,3.71,1.77,2013,"Werder Bremen",1,"(4,5]","DE"
"2014-01-26","D1","Draw",1.84,3.56,4.26,2013,"Werder Bremen",0,"(1.5,2]","DE"
"2014-02-01","D1","Lost",5.01,3.76,1.69,2013,"Werder Bremen",0,"(5,10]","DE"
"2014-02-08","D1","Lost",8.05,4.81,1.38,2013,"Werder Bremen",0,"(5,10]","DE"
"2014-02-15","D1","Draw",3.57,3.45,2.04,2013,"Werder Bremen",0,"(3.5,4]","DE"
"2014-02-23","D1","Draw",4.78,3.67,1.72,2013,"Werder Bremen",0,"(4,5]","DE"
"2014-03-01","D1","Win",2.7,3.41,2.54,2013,"Werder Bremen",1,"(2.5,3]","DE"
"2014-03-08","D1","Win",4.05,3.58,1.88,2013,"Werder Bremen",1,"(4,5]","DE"
"2014-03-15","D1","Draw",2.43,3.37,2.86,2013,"Werder Bremen",0,"(2,2.5]","DE"
"2014-03-21","D1","Lost",3.33,3.39,2.19,2013,"Werder Bremen",0,"(3,3.5]","DE"
"2014-03-25","D1","Lost",3.19,3.41,2.24,2013,"Werder Bremen",0,"(3,3.5]","DE"
"2014-03-30","D1","Win",4.03,3.58,1.88,2013,"Werder Bremen",1,"(4,5]","DE"
"2014-04-05","D1","Draw",3.66,3.56,1.98,2013,"Werder Bremen",0,"(3.5,4]","DE"
"2014-04-12","D1","Lost",4.54,3.64,1.78,2013,"Werder Bremen",0,"(4,5]","DE"
"2014-04-19","D1","Win",2.92,3.57,2.28,2013,"Werder Bremen",1,"(2.5,3]","DE"
"2014-04-26","D1","Lost",11.11,6.51,1.22,2013,"Werder Bremen",0,"(10,100]","DE"
"2014-05-03","D1","Win",2.73,3.42,2.49,2013,"Werder Bremen",1,"(2.5,3]","DE"
"2014-05-10","D1","Lost",10.15,6.25,1.25,2013,"Werder Bremen",0,"(10,100]","DE"
"2014-08-23","D1","Draw",3.85,3.5,1.96,2014,"Werder Bremen",0,"(3.5,4]","DE"
"2014-08-30","D1","Draw",3.23,3.53,2.16,2014,"Werder Bremen",0,"(3,3.5]","DE"
"2014-09-12","D1","Draw",8.82,5.24,1.34,2014,"Werder Bremen",0,"(5,10]","DE"
"2014-09-20","D1","Lost",4.12,3.63,1.87,2014,"Werder Bremen",0,"(4,5]","DE"
"2014-09-23","D1","Lost",2.91,3.45,2.38,2014,"Werder Bremen",0,"(2.5,3]","DE"
"2014-09-27","D1","Lost",6.12,4.3,1.52,2014,"Werder Bremen",0,"(5,10]","DE"
"2014-10-04","D1","Draw",2.34,3.41,2.97,2014,"Werder Bremen",0,"(2,2.5]","DE"
"2014-10-18","D1","Lost",22.93,10.24,1.1,2014,"Werder Bremen",0,"(10,100]","DE"
"2014-10-24","D1","Lost",2.69,3.34,2.63,2014,"Werder Bremen",0,"(2.5,3]","DE"
"2014-11-01","D1","Win",4.41,3.75,1.79,2014,"Werder Bremen",1,"(4,5]","DE"
"2014-11-08","D1","Win",2.6,3.45,2.64,2014,"Werder Bremen",1,"(2.5,3]","DE"
"2014-11-23","D1","Lost",3.98,3.56,1.91,2014,"Werder Bremen",0,"(3.5,4]","DE"
"2014-11-29","D1","Win",2.2,3.44,3.24,2014,"Werder Bremen",1,"(2,2.5]","DE"
"2014-12-07","D1","Lost",3.64,3.58,1.99,2014,"Werder Bremen",0,"(3.5,4]","DE"
"2014-12-13","D1","Draw",2.44,3.37,2.86,2014,"Werder Bremen",0,"(2,2.5]","DE"
"2014-12-17","D1","Lost",6.65,4.54,1.46,2014,"Werder Bremen",0,"(5,10]","DE"
"2014-12-20","D1","Win",5.89,4.26,1.54,2014,"Werder Bremen",1,"(5,10]","DE"
"2015-02-01","D1","Win",2.36,3.35,2.98,2014,"Werder Bremen",1,"(2,2.5]","DE"
"2015-02-04","D1","Win",4.61,4.1,1.68,2014,"Werder Bremen",1,"(4,5]","DE"
"2015-02-08","D1","Win",4.21,3.68,1.84,2014,"Werder Bremen",1,"(4,5]","DE"
"2015-02-14","D1","Win",2.57,3.35,2.72,2014,"Werder Bremen",1,"(2.5,3]","DE"
"2015-02-21","D1","Draw",3.66,3.52,2.01,2014,"Werder Bremen",0,"(3.5,4]","DE"
"2015-03-01","D1","Lost",3.64,3.67,1.97,2014,"Werder Bremen",0,"(3.5,4]","DE"
"2015-03-07","D1","Win",2.72,3.38,2.55,2014,"Werder Bremen",1,"(2.5,3]","DE"
"2015-03-14","D1","Lost",9.69,5.46,1.31,2014,"Werder Bremen",0,"(5,10]","DE"
"2015-03-21","D1","Draw",3.29,3.35,2.21,2014,"Werder Bremen",0,"(3,3.5]","DE"
"2015-04-04","D1","Draw",2.41,3.42,2.88,2014,"Werder Bremen",0,"(2,2.5]","DE"
"2015-04-12","D1","Lost",3.35,3.5,2.12,2014,"Werder Bremen",0,"(3,3.5]","DE"
"2015-04-19","D1","Win",1.98,3.53,3.73,2014,"Werder Bremen",1,"(1.5,2]","DE"
"2015-04-26","D1","Draw",2.62,3.42,2.64,2014,"Werder Bremen",0,"(2.5,3]","DE"
"2015-05-02","D1","Win",2.09,3.67,3.31,2014,"Werder Bremen",1,"(2,2.5]","DE"
"2015-05-09","D1","Draw",3.54,3.64,2,2014,"Werder Bremen",0,"(3.5,4]","DE"
"2015-05-16","D1","Lost",4.26,3.87,1.78,2014,"Werder Bremen",0,"(4,5]","DE"
"2015-05-23","D1","Lost",9.38,6.01,1.28,2014,"Werder Bremen",0,"(5,10]","DE"
"2015-08-15","D1","Lost",3.01,3.42,2.31,2015,"Werder Bremen",0,"(3,3.5]","DE"
"2015-08-21","D1","Draw",3.6,3.41,2.07,2015,"Werder Bremen",0,"(3.5,4]","DE"
"2015-08-30","D1","Win",3.19,3.46,2.2,2015,"Werder Bremen",1,"(3,3.5]","DE"
"2015-09-13","D1","Win",3.74,3.7,1.93,2015,"Werder Bremen",1,"(3.5,4]","DE"
"2015-09-19","D1","Lost",2.04,3.44,3.66,2015,"Werder Bremen",0,"(2,2.5]","DE"
"2015-09-22","D1","Lost",2.74,3.26,2.61,2015,"Werder Bremen",0,"(2.5,3]","DE"
"2015-09-26","D1","Lost",3.87,3.58,1.93,2015,"Werder Bremen",0,"(3.5,4]","DE"
"2015-10-03","D1","Lost",2.68,3.38,2.57,2015,"Werder Bremen",0,"(2.5,3]","DE"
"2015-10-17","D1","Lost",13.69,6.73,1.2,2015,"Werder Bremen",0,"(10,100]","DE"
"2015-10-24","D1","Win",3.53,3.57,2.03,2015,"Werder Bremen",1,"(3.5,4]","DE"
"2015-10-31","D1","Lost",7.49,4.95,1.39,2015,"Werder Bremen",0,"(5,10]","DE"
"2015-11-08","D1","Win",3.25,3.45,2.18,2015,"Werder Bremen",1,"(3,3.5]","DE"
"2015-11-21","D1","Lost",5.23,4.09,1.62,2015,"Werder Bremen",0,"(5,10]","DE"
"2015-11-28","D1","Lost",2.3,3.36,3.1,2015,"Werder Bremen",0,"(2,2.5]","DE"
"2015-12-06","D1","Draw",3.72,3.67,1.94,2015,"Werder Bremen",0,"(3.5,4]","DE"
"2015-12-12","D1","Draw",2.47,3.32,2.86,2015,"Werder Bremen",0,"(2,2.5]","DE"
"2015-12-19","D1","Lost",3.19,3.46,2.21,2015,"Werder Bremen",0,"(3,3.5]","DE"
"2016-01-24","D1","Win",5.02,3.96,1.66,2015,"Werder Bremen",1,"(5,10]","DE"
"2016-01-30","D1","Draw",2.57,3.27,2.78,2015,"Werder Bremen",0,"(2.5,3]","DE"
"2016-02-05","D1","Lost",4.35,4.02,1.75,2015,"Werder Bremen",0,"(4,5]","DE"
"2016-02-13","D1","Draw",2.17,3.51,3.26,2015,"Werder Bremen",0,"(2,2.5]","DE"
"2016-02-20","D1","Lost",3.54,3.35,2.12,2015,"Werder Bremen",0,"(3.5,4]","DE"
"2016-02-27","D1","Draw",2.09,3.39,3.53,2015,"Werder Bremen",0,"(2,2.5]","DE"
"2016-03-02","D1","Win",6.77,4.63,1.45,2015,"Werder Bremen",1,"(5,10]","DE"
"2016-03-05","D1","Win",1.73,3.85,4.63,2015,"Werder Bremen",1,"(1.5,2]","DE"
"2016-03-12","D1","Lost",19.71,8.82,1.13,2015,"Werder Bremen",0,"(10,100]","DE"
"2016-03-19","D1","Draw",2.35,3.42,2.96,2015,"Werder Bremen",0,"(2,2.5]","DE"
"2016-04-02","D1","Lost",13.36,6.78,1.2,2015,"Werder Bremen",0,"(10,100]","DE"
"2016-04-09","D1","Lost",2.13,3.5,3.32,2015,"Werder Bremen",0,"(2,2.5]","DE"
"2016-04-16","D1","Win",2.43,3.52,2.8,2015,"Werder Bremen",1,"(2,2.5]","DE"
"2016-04-22","D1","Lost",2.69,3.43,2.58,2015,"Werder Bremen",0,"(2.5,3]","DE"
"2016-05-02","D1","Win",2.06,3.75,3.29,2015,"Werder Bremen",1,"(2,2.5]","DE"
"2016-05-07","D1","Draw",2.37,3.66,2.79,2015,"Werder Bremen",0,"(2,2.5]","DE"
"2016-05-14","D1","Win",1.97,3.65,3.66,2015,"Werder Bremen",1,"(1.5,2]","DE"
"2016-08-26","D1","Lost",24.26,10,1.1,2016,"Werder Bremen",0,"(10,100]","DE"
"2016-09-11","D1","Lost",2.31,3.44,3.04,2016,"Werder Bremen",0,"(2,2.5]","DE"
"2016-09-17","D1","Lost",6.45,4.62,1.47,2016,"Werder Bremen",0,"(5,10]","DE"
"2016-09-21","D1","Lost",2.94,3.51,2.35,2016,"Werder Bremen",0,"(2.5,3]","DE"
"2016-09-24","D1","Win",3.89,3.69,1.92,2016,"Werder Bremen",1,"(3.5,4]","DE"
"2016-10-01","D1","Draw",2.39,3.37,2.98,2016,"Werder Bremen",0,"(2,2.5]","DE"
"2016-10-15","D1","Win",4.61,3.96,1.73,2016,"Werder Bremen",1,"(4,5]","DE"
"2016-10-23","D1","Lost",6.25,4.37,1.51,2016,"Werder Bremen",0,"(5,10]","DE"
"2016-10-29","D1","Lost",2.32,3.44,3.04,2016,"Werder Bremen",0,"(2,2.5]","DE"
"2016-11-06","D1","Lost",5.56,4.2,1.59,2016,"Werder Bremen",0,"(5,10]","DE"
"2016-11-20","D1","Lost",2.76,3.38,2.56,2016,"Werder Bremen",0,"(2.5,3]","DE"
"2016-11-26","D1","Draw",2.97,3.41,2.38,2016,"Werder Bremen",0,"(2.5,3]","DE"
"2016-12-03","D1","Win",2.41,3.36,2.96,2016,"Werder Bremen",1,"(2,2.5]","DE"
"2016-12-10","D1","Win",4.75,3.78,1.74,2016,"Werder Bremen",1,"(4,5]","DE"
"2016-12-17","D1","Draw",2.65,3.33,2.7,2016,"Werder Bremen",0,"(2.5,3]","DE"
"2016-12-21","D1","Draw",5,4.06,1.66,2016,"Werder Bremen",0,"(4,5]","DE"
"2017-01-21","D1","Lost",5.65,4.45,1.55,2016,"Werder Bremen",0,"(5,10]","DE"
"2017-01-28","D1","Lost",15.01,6.96,1.2,2016,"Werder Bremen",0,"(10,100]","DE"
"2017-02-05","D1","Lost",3.45,3.41,2.16,2016,"Werder Bremen",0,"(3,3.5]","DE"
"2017-02-11","D1","Lost",2.89,3.49,2.43,2016,"Werder Bremen",0,"(2.5,3]","DE"
"2017-02-18","D1","Win",3.83,3.55,1.97,2016,"Werder Bremen",1,"(3.5,4]","DE"
"2017-02-24","D1","Win",3.99,3.67,1.92,2016,"Werder Bremen",1,"(3.5,4]","DE"
"2017-03-04","D1","Win",1.68,3.9,5.11,2016,"Werder Bremen",1,"(1.5,2]","DE"
"2017-03-10","D1","Draw",6.02,4.39,1.53,2016,"Werder Bremen",0,"(5,10]","DE"
"2017-03-18","D1","Win",3.64,3.54,2.03,2016,"Werder Bremen",1,"(3.5,4]","DE"
"2017-04-01","D1","Win",3.21,3.44,2.25,2016,"Werder Bremen",1,"(3,3.5]","DE"
"2017-04-04","D1","Win",3.04,3.41,2.36,2016,"Werder Bremen",1,"(3,3.5]","DE"
"2017-04-07","D1","Draw",3.72,3.51,2.03,2016,"Werder Bremen",0,"(3.5,4]","DE"
"2017-04-16","D1","Win",2.25,3.43,3.17,2016,"Werder Bremen",1,"(2,2.5]","DE"
"2017-04-22","D1","Win",3.16,3.47,2.25,2016,"Werder Bremen",1,"(3,3.5]","DE"
"2017-04-29","D1","Win",1.99,3.5,3.77,2016,"Werder Bremen",1,"(1.5,2]","DE"
"2017-05-05","D1","Lost",2.72,3.51,2.53,2016,"Werder Bremen",0,"(2.5,3]","DE"
"2017-05-13","D1","Lost",2.6,3.69,2.54,2016,"Werder Bremen",0,"(2.5,3]","DE"
"2017-05-20","D1","Lost",11.32,7.57,1.2,2016,"Werder Bremen",0,"(10,100]","DE"
"2017-08-19","D1","Lost",4.22,3.92,1.79,2017,"Werder Bremen",0,"(4,5]","DE"
"2017-08-26","D1","Lost",11.29,6.47,1.24,2017,"Werder Bremen",0,"(10,100]","DE"
"2017-09-10","D1","Draw",3.84,3.49,1.98,2017,"Werder Bremen",0,"(3.5,4]","DE"
"2017-09-16","D1","Lost",2.71,3.4,2.58,2017,"Werder Bremen",0,"(2.5,3]","DE"
"2017-09-19","D1","Draw",3.65,3.49,2.04,2017,"Werder Bremen",0,"(3.5,4]","DE"
"2017-09-23","D1","Draw",1.74,3.94,4.51,2017,"Werder Bremen",0,"(1.5,2]","DE"
"2017-09-30","D1","Draw",2.65,3.32,2.64,2017,"Werder Bremen",0,"(2.5,3]","DE"
"2017-10-15","D1","Lost",2.67,3.5,2.53,2017,"Werder Bremen",0,"(2.5,3]","DE"
"2017-10-22","D1","Draw",2.93,3.34,2.42,2017,"Werder Bremen",0,"(2.5,3]","DE"
"2017-10-29","D1","Lost",2.38,3.34,2.99,2017,"Werder Bremen",0,"(2,2.5]","DE"
"2017-11-03","D1","Lost",4.59,3.78,1.77,2017,"Werder Bremen",0,"(4,5]","DE"
"2017-11-19","D1","Win",2.22,3.45,3.19,2017,"Werder Bremen",1,"(2,2.5]","DE"
"2017-11-25","D1","Lost",6.16,4.55,1.49,2017,"Werder Bremen",0,"(5,10]","DE"
"2017-12-02","D1","Win",2.32,3.42,3.04,2017,"Werder Bremen",1,"(2,2.5]","DE"
"2017-12-09","D1","Win",6.73,5.2,1.41,2017,"Werder Bremen",1,"(5,10]","DE"
"2017-12-13","D1","Lost",6.59,4.62,1.47,2017,"Werder Bremen",0,"(5,10]","DE"
"2017-12-16","D1","Draw",1.94,3.51,3.99,2017,"Werder Bremen",0,"(1.5,2]","DE"
"2018-01-13","D1","Draw",2.56,3.46,2.7,2017,"Werder Bremen",0,"(2.5,3]","DE"
"2018-01-21","D1","Lost",18.81,9.15,1.13,2017,"Werder Bremen",0,"(10,100]","DE"
"2018-01-27","D1","Draw",2.21,3.36,3.34,2017,"Werder Bremen",0,"(2,2.5]","DE"
"2018-02-03","D1","Win",4.6,3.72,1.78,2017,"Werder Bremen",1,"(4,5]","DE"
"2018-02-11","D1","Win",2.1,3.41,3.57,2017,"Werder Bremen",1,"(2,2.5]","DE"
"2018-02-17","D1","Lost",2.84,3.33,2.52,2017,"Werder Bremen",0,"(2.5,3]","DE"
"2018-02-24","D1","Win",1.8,3.55,4.7,2017,"Werder Bremen",1,"(1.5,2]","DE"
"2018-03-02","D1","Draw",3.79,3.55,1.99,2017,"Werder Bremen",0,"(3.5,4]","DE"
"2018-03-12","D1","Win",1.82,3.74,4.32,2017,"Werder Bremen",1,"(1.5,2]","DE"
"2018-03-17","D1","Win",3.04,3.3,2.4,2017,"Werder Bremen",1,"(3,3.5]","DE"
"2018-04-01","D1","Win",2.39,3.27,3.04,2017,"Werder Bremen",1,"(2,2.5]","DE"
"2018-04-06","D1","Lost",2.35,3.48,3,2017,"Werder Bremen",0,"(2,2.5]","DE"
"2018-04-15","D1","Draw",2.77,3.49,2.48,2017,"Werder Bremen",0,"(2.5,3]","DE"
"2018-04-21","D1","Lost",2.97,3.33,2.42,2017,"Werder Bremen",0,"(2.5,3]","DE"
"2018-04-29","D1","Draw",3.66,3.74,1.96,2017,"Werder Bremen",0,"(3.5,4]","DE"
"2018-05-05","D1","Draw",3.75,3.98,1.87,2017,"Werder Bremen",0,"(3.5,4]","DE"
"2018-05-12","D1","Win",2.89,3.67,2.32,2017,"Werder Bremen",1,"(2.5,3]","DE"
"2018-08-25","D1","Draw",1.9,3.68,3.95,2018,"Werder Bremen",0,"(1.5,2]","DE"
"2018-09-01","D1","Win",2.94,3.4,2.42,2018,"Werder Bremen",1,"(2.5,3]","DE"
"2018-09-16","D1","Draw",1.66,3.98,5.12,2018,"Werder Bremen",0,"(1.5,2]","DE"
"2018-09-22","D1","Win",2.88,3.38,2.47,2018,"Werder Bremen",1,"(2.5,3]","DE"
"2018-09-25","D1","Win",2.08,3.49,3.6,2018,"Werder Bremen",1,"(2,2.5]","DE"
"2010-08-14","E0","Lost",17.47,6.9,1.16,2010,"West Brom",0,"(10,100]","EN"
"2010-08-21","E0","Win",2.46,3.24,2.87,2010,"West Brom",1,"(2,2.5]","EN"
"2010-08-29","E0","Lost",13.58,5.79,1.22,2010,"West Brom",0,"(10,100]","EN"
"2010-09-11","E0","Draw",3.61,3.33,2.07,2010,"West Brom",0,"(3.5,4]","EN"
"2010-09-18","E0","Win",2.28,3.23,3.19,2010,"West Brom",1,"(2,2.5]","EN"
"2010-09-25","E0","Win",14.58,6.05,1.21,2010,"West Brom",1,"(10,100]","EN"
"2010-10-02","E0","Draw",2.13,3.29,3.44,2010,"West Brom",0,"(2,2.5]","EN"
"2010-10-16","E0","Draw",11.54,5.56,1.26,2010,"West Brom",0,"(10,100]","EN"
"2010-10-23","E0","Win",2.12,3.26,3.51,2010,"West Brom",1,"(2,2.5]","EN"
"2010-11-01","E0","Lost",2.54,3.25,2.79,2010,"West Brom",0,"(2.5,3]","EN"
"2010-11-07","E0","Lost",3.64,3.32,2.05,2010,"West Brom",0,"(3.5,4]","EN"
"2010-11-10","E0","Draw",3.1,3.27,2.29,2010,"West Brom",0,"(3,3.5]","EN"
"2010-11-13","E0","Lost",2.87,3.26,2.46,2010,"West Brom",0,"(2.5,3]","EN"
"2010-11-20","E0","Lost",2.2,3.21,3.38,2010,"West Brom",0,"(2,2.5]","EN"
"2010-11-27","E0","Win",6.3,3.87,1.55,2010,"West Brom",1,"(5,10]","EN"
"2010-12-05","E0","Win",2.24,3.28,3.23,2010,"West Brom",1,"(2,2.5]","EN"
"2010-12-11","E0","Lost",3.53,3.3,2.1,2010,"West Brom",0,"(3.5,4]","EN"
"2010-12-26","E0","Lost",3.65,3.32,2.07,2010,"West Brom",0,"(3.5,4]","EN"
"2010-12-28","E0","Lost",1.82,3.48,4.49,2010,"West Brom",0,"(1.5,2]","EN"
"2011-01-01","E0","Lost",5.9,4.02,1.56,2010,"West Brom",0,"(5,10]","EN"
"2011-01-04","E0","Lost",3.43,3.25,2.16,2010,"West Brom",0,"(3,3.5]","EN"
"2011-01-15","E0","Win",1.78,3.68,4.48,2010,"West Brom",1,"(1.5,2]","EN"
"2011-01-23","E0","Lost",3.24,3.27,2.22,2010,"West Brom",0,"(3,3.5]","EN"
"2011-02-01","E0","Draw",1.71,3.58,5.13,2010,"West Brom",0,"(1.5,2]","EN"
"2011-02-05","E0","Lost",7.78,4.38,1.41,2010,"West Brom",0,"(5,10]","EN"
"2011-02-12","E0","Draw",1.93,3.52,3.86,2010,"West Brom",0,"(1.5,2]","EN"
"2011-02-20","E0","Draw",1.86,3.4,4.33,2010,"West Brom",0,"(1.5,2]","EN"
"2011-02-28","E0","Draw",4.09,3.39,1.92,2010,"West Brom",0,"(4,5]","EN"
"2011-03-05","E0","Win",3.17,3.18,2.33,2010,"West Brom",1,"(3,3.5]","EN"
"2011-03-19","E0","Draw",4.67,3.59,1.76,2010,"West Brom",0,"(4,5]","EN"
"2011-04-02","E0","Win",3.04,3.26,2.37,2010,"West Brom",1,"(3,3.5]","EN"
"2011-04-09","E0","Win",3.39,3.25,2.2,2010,"West Brom",1,"(3,3.5]","EN"
"2011-04-16","E0","Lost",5.2,3.62,1.7,2010,"West Brom",0,"(5,10]","EN"
"2011-04-23","E0","Draw",6.01,3.98,1.56,2010,"West Brom",0,"(5,10]","EN"
"2011-04-30","E0","Win",2.31,3.29,3.09,2010,"West Brom",1,"(2,2.5]","EN"
"2011-05-08","E0","Lost",3.33,3.32,2.19,2010,"West Brom",0,"(3,3.5]","EN"
"2011-05-14","E0","Win",2.63,3.28,2.69,2010,"West Brom",1,"(2.5,3]","EN"
"2011-05-22","E0","Draw",3.63,3.38,2.03,2010,"West Brom",0,"(3.5,4]","EN"
"2011-08-14","E0","Lost",6.66,4.02,1.51,2011,"West Brom",0,"(5,10]","EN"
"2011-08-20","E0","Lost",10.68,5.28,1.29,2011,"West Brom",0,"(10,100]","EN"
"2011-08-28","E0","Lost",2.06,3.27,3.68,2011,"West Brom",0,"(2,2.5]","EN"
"2011-09-11","E0","Win",2.82,3.27,2.49,2011,"West Brom",1,"(2.5,3]","EN"
"2011-09-17","E0","Lost",2.71,3.2,2.64,2011,"West Brom",0,"(2.5,3]","EN"
"2011-09-24","E0","Draw",2.3,3.25,3.13,2011,"West Brom",0,"(2,2.5]","EN"
"2011-10-01","E0","Draw",3.24,3.31,2.23,2011,"West Brom",0,"(3,3.5]","EN"
"2011-10-16","E0","Win",2.01,3.32,3.83,2011,"West Brom",1,"(2,2.5]","EN"
"2011-10-22","E0","Win",3.86,3.29,2,2011,"West Brom",1,"(3.5,4]","EN"
"2011-10-29","E0","Lost",3.77,3.32,2.02,2011,"West Brom",0,"(3.5,4]","EN"
"2011-11-05","E0","Lost",7.76,4.5,1.41,2011,"West Brom",0,"(5,10]","EN"
"2011-11-19","E0","Win",2,3.35,3.78,2011,"West Brom",1,"(1.5,2]","EN"
"2011-11-26","E0","Lost",3.99,3.49,1.9,2011,"West Brom",0,"(3.5,4]","EN"
"2011-12-03","E0","Draw",3.21,3.29,2.24,2011,"West Brom",0,"(3,3.5]","EN"
"2011-12-10","E0","Lost",1.66,3.65,5.45,2011,"West Brom",0,"(1.5,2]","EN"
"2011-12-17","E0","Win",3,3.31,2.35,2011,"West Brom",1,"(2.5,3]","EN"
"2011-12-21","E0","Win",3.95,3.4,1.94,2011,"West Brom",1,"(3.5,4]","EN"
"2011-12-26","E0","Draw",7.41,4.42,1.43,2011,"West Brom",0,"(5,10]","EN"
"2012-01-01","E0","Lost",2.58,3.25,2.75,2011,"West Brom",0,"(2.5,3]","EN"
"2012-01-03","E0","Lost",9.26,4.84,1.35,2011,"West Brom",0,"(5,10]","EN"
"2012-01-14","E0","Lost",2.07,3.33,3.61,2011,"West Brom",0,"(2,2.5]","EN"
"2012-01-21","E0","Win",4.02,3.4,1.93,2011,"West Brom",1,"(4,5]","EN"
"2012-02-01","E0","Draw",4.45,3.45,1.83,2011,"West Brom",0,"(4,5]","EN"
"2012-02-04","E0","Lost",2.1,3.29,3.54,2011,"West Brom",0,"(2,2.5]","EN"
"2012-02-12","E0","Win",2.95,3.24,2.43,2011,"West Brom",1,"(2.5,3]","EN"
"2012-02-25","E0","Win",2.4,3.26,2.94,2011,"West Brom",1,"(2,2.5]","EN"
